"muniYear","agua","dren","elec"
"28027_1994",50643,1,NA
"28027_1995",54539,1,NA
"28027_1996",NA,NA,NA
"28027_1997",62387,1,NA
"28027_1998",NA,NA,72303
"28027_1999",72770,1,NA
"28027_2000",75695,1,88669
"28027_2001",70378,NA,NA
"28027_2002",NA,NA,NA
"28027_2003",83852,NA,104522
"28027_2004",87464,1,112055
"28027_2005",93995,1,117573
"28027_2006",89594,NA,119353
"28027_2007",109446,1,122851
"28027_2008",113755,1,128898
"28027_2009",114755,1,128329
"28027_2010",114755,1,129406
"28027_2011",123975,1,129410
"28027_2012",110767,1,129758
"28027_2013",115594,1,129873
"28027_2014",117853,2,130248
"28027_2015",135589,2,130671
"28028_1994",705,1,NA
"28028_1995",703,1,NA
"28028_1996",NA,NA,NA
"28028_1997",730,1,NA
"28028_1998",NA,NA,650
"28028_1999",785,1,NA
"28028_2000",878,1,720
"28028_2001",768,NA,NA
"28028_2002",NA,NA,NA
"28028_2003",0,NA,769
"28028_2004",712,1,840
"28028_2005",0,0,862
"28028_2006",258,NA,891
"28028_2007",698,2,957
"28028_2008",710,1,994
"28028_2009",704,1,1018
"28028_2010",704,1,1079
"28028_2011",750,1,1129
"28028_2012",761,1,1175
"28028_2013",886,1,1197
"28028_2014",919,1,1224
"28028_2015",947,1,1281
"28029_1994",2623,1,NA
"28029_1995",2623,1,NA
"28029_1996",NA,NA,NA
"28029_1997",3552,1,NA
"28029_1998",NA,NA,3060
"28029_1999",3673,1,NA
"28029_2000",3381,1,1890
"28029_2001",3521,NA,NA
"28029_2002",NA,NA,NA
"28029_2003",1391,NA,3767
"28029_2004",3880,1,3819
"28029_2005",1449,1,3878
"28029_2006",755,NA,3972
"28029_2007",1507,1,4052
"28029_2008",1525,1,4119
"28029_2009",1515,1,4239
"28029_2010",1580,1,4368
"28029_2011",2067,1,4469
"28029_2012",1614,1,4535
"28029_2013",1611,2,4609
"28029_2014",1615,2,4692
"28029_2015",1620,2,4812
"28030_1994",2913,2,NA
"28030_1995",3350,2,NA
"28030_1996",NA,NA,NA
"28030_1997",3995,2,NA
"28030_1998",NA,NA,3604
"28030_1999",3957,2,NA
"28030_2000",4098,3,3314
"28030_2001",3934,NA,NA
"28030_2002",NA,NA,NA
"28030_2003",2278,NA,3649
"28030_2004",4058,3,4595
"28030_2005",2406,2,4756
"28030_2006",1242,NA,4840
"28030_2007",1759,3,5223
"28030_2008",1787,1,5431
"28030_2009",1844,1,5582
"28030_2010",1844,1,5780
"28030_2011",2600,1,5703
"28030_2012",1857,2,5875
"28030_2013",1873,2,5833
"28030_2014",1887,2,5812
"28030_2015",1895,2,5837
"28031_1994",484,1,NA
"28031_1995",466,1,NA
"28031_1996",NA,NA,NA
"28031_1997",554,1,NA
"28031_1998",NA,NA,400
"28031_1999",545,1,NA
"28031_2000",606,1,492
"28031_2001",521,NA,NA
"28031_2002",NA,NA,NA
"28031_2003",0,NA,569
"28031_2004",558,1,579
"28031_2005",0,0,589
"28031_2006",255,NA,607
"28031_2007",395,1,615
"28031_2008",405,1,630
"28031_2009",437,1,656
"28031_2010",437,1,669
"28031_2011",585,1,683
"28031_2012",455,1,701
"28031_2013",455,1,705
"28031_2014",461,1,710
"28031_2015",469,1,743
"28032_1994",74541,1,NA
"28032_1995",74541,1,NA
"28032_1996",NA,NA,NA
"28032_1997",83518,1,NA
"28032_1998",NA,NA,87500
"28032_1999",100247,1,NA
"28032_2000",104937,1,121716
"28032_2001",92356,NA,NA
"28032_2002",NA,NA,NA
"28032_2003",127072,NA,147938
"28032_2004",130073,2,156335
"28032_2005",143482,1,173330
"28032_2006",111887,NA,186133
"28032_2007",158339,2,202955
"28032_2008",172659,1,217258
"28032_2009",173960,1,225456
"28032_2010",173960,1,237914
"28032_2011",190059,1,237132
"28032_2012",207807,2,237628
"28032_2013",218460,2,237525
"28032_2014",230588,2,228217
"28032_2015",236406,2,230551
"28033_1994",20322,3,NA
"28033_1995",20511,3,NA
"28033_1996",NA,NA,NA
"28033_1997",23972,2,NA
"28033_1998",NA,NA,23478
"28033_1999",23592,2,NA
"28033_2000",25095,2,29507
"28033_2001",22819,NA,NA
"28033_2002",NA,NA,NA
"28033_2003",24288,NA,32995
"28033_2004",27681,2,34369
"28033_2005",25924,2,36781
"28033_2006",17027,NA,35064
"28033_2007",25472,3,38594
"28033_2008",27460,1,40620
"28033_2009",29012,1,41606
"28033_2010",29012,1,43647
"28033_2011",30162,1,43692
"28033_2012",31582,2,43077
"28033_2013",32296,3,41603
"28033_2014",32855,2,39921
"28033_2015",33543,2,39389
"28034_1994",1977,1,NA
"28034_1995",2120,1,NA
"28034_1996",NA,NA,NA
"28034_1997",2106,1,NA
"28034_1998",NA,NA,1790
"28034_1999",2339,1,NA
"28034_2000",2336,1,1943
"28034_2001",2322,NA,NA
"28034_2002",NA,NA,NA
"28034_2003",0,NA,2136
"28034_2004",2353,1,2208
"28034_2005",0,0,2344
"28034_2006",73,NA,2582
"28034_2007",470,1,2564
"28034_2008",483,1,2593
"28034_2009",506,1,2712
"28034_2010",506,1,2668
"28034_2011",864,1,2833
"28034_2012",513,1,2939
"28034_2013",527,1,3013
"28034_2014",538,1,3044
"28034_2015",553,1,3141
"28035_1994",12332,1,NA
"28035_1995",12649,1,NA
"28035_1996",NA,NA,NA
"28035_1997",14358,3,NA
"28035_1998",NA,NA,13355
"28035_1999",15365,1,NA
"28035_2000",16031,2,13352
"28035_2001",14634,NA,NA
"28035_2002",NA,NA,NA
"28035_2003",7929,NA,15690
"28035_2004",15939,2,16351
"28035_2005",14633,2,16991
"28035_2006",4058,NA,17213
"28035_2007",9798,1,17695
"28035_2008",10108,1,18243
"28035_2009",10109,1,18684
"28035_2010",10109,1,18926
"28035_2011",13869,1,19067
"28035_2012",9004,3,19236
"28035_2013",9043,3,19302
"28035_2014",9090,2,19277
"28035_2015",8878,2,19367
"28036_1994",108,0,NA
"28036_1995",108,0,NA
"28036_1996",NA,NA,NA
"28036_1997",172,0,NA
"28036_1998",NA,NA,200
"28036_1999",185,0,NA
"28036_2000",190,0,132
"28036_2001",185,NA,NA
"28036_2002",NA,NA,NA
"28036_2003",0,NA,189
"28036_2004",185,0,190
"28036_2005",0,0,193
"28036_2006",0,NA,202
"28036_2007",197,1,210
"28036_2008",205,1,215
"28036_2009",212,1,223
"28036_2010",212,1,165
"28036_2011",28,1,227
"28036_2012",NA,1,237
"28036_2013",NA,0,239
"28036_2014",NA,0,235
"28036_2015",NA,0,241
"28037_1994",3469,1,NA
"28037_1995",3917,1,NA
"28037_1996",NA,NA,NA
"28037_1997",4602,1,NA
"28037_1998",NA,NA,5155
"28037_1999",4934,1,NA
"28037_2000",4391,1,5588
"28037_2001",4801,NA,NA
"28037_2002",NA,NA,NA
"28037_2003",3080,NA,6382
"28037_2004",5418,1,6697
"28037_2005",3977,1,6471
"28037_2006",1752,NA,6970
"28037_2007",2725,1,7236
"28037_2008",2758,1,7575
"28037_2009",3605,1,8312
"28037_2010",3605,1,8717
"28037_2011",3036,1,8945
"28037_2012",3186,2,9247
"28037_2013",3255,4,9366
"28037_2014",3349,2,9481
"28037_2015",3415,2,9670
"28038_1994",116210,1,NA
"28038_1995",116210,1,NA
"28038_1996",NA,NA,NA
"28038_1997",137078,1,NA
"28038_1998",NA,NA,74100
"28038_1999",147989,1,NA
"28038_2000",156129,1,69262
"28038_2001",142242,NA,NA
"28038_2002",NA,NA,NA
"28038_2003",136570,NA,120582
"28038_2004",123030,1,121841
"28038_2005",81636,1,113603
"28038_2006",119911,NA,117633
"28038_2007",146410,3,121114
"28038_2008",149486,1,123504
"28038_2009",151628,1,124806
"28038_2010",152819,1,126289
"28038_2011",154541,1,124303
"28038_2012",90903,1,130656
"28038_2013",91196,1,131093
"28038_2014",92638,1,132046
"28038_2015",92917,1,134044
"28039_1994",4980,1,NA
"28039_1995",5362,1,NA
"28039_1996",NA,NA,NA
"28039_1997",5098,1,NA
"28039_1998",NA,NA,6250
"28039_1999",5513,1,NA
"28039_2000",5682,1,5298
"28039_2001",5428,NA,NA
"28039_2002",NA,NA,NA
"28039_2003",3437,NA,5949
"28039_2004",6252,1,6182
"28039_2005",4295,1,6630
"28039_2006",2600,NA,6884
"28039_2007",3073,1,7097
"28039_2008",3102,1,7319
"28039_2009",3272,1,7647
"28039_2010",3272,1,7840
"28039_2011",5801,1,7984
"28039_2012",3320,1,8350
"28039_2013",3400,1,8512
"28039_2014",3409,1,8674
"28039_2015",2970,1,8909
"28040_1994",11915,3,NA
"28040_1995",13064,3,NA
"28040_1996",NA,NA,NA
"28040_1997",13933,5,NA
"28040_1998",NA,NA,13690
"28040_1999",13558,2,NA
"28040_2000",14080,2,20833
"28040_2001",16024,NA,NA
"28040_2002",NA,NA,NA
"28040_2003",16490,NA,22873
"28040_2004",16524,2,23599
"28040_2005",17268,4,24050
"28040_2006",13581,NA,24178
"28040_2007",18080,6,24679
"28040_2008",18583,1,25331
"28040_2009",18582,1,25146
"28040_2010",18582,1,25111
"28040_2011",18914,1,24584
"28040_2012",18910,2,24795
"28040_2013",18864,2,24574
"28040_2014",17060,2,24713
"28040_2015",16955,2,25027
"28041_1994",59306,3,NA
"28041_1995",61183,3,NA
"28041_1996",NA,NA,NA
"28041_1997",64986,1,NA
"28041_1998",NA,NA,64500
"28041_1999",72451,1,NA
"28041_2000",75082,1,78633
"28041_2001",69127,NA,NA
"28041_2002",NA,NA,NA
"28041_2003",79277,NA,88067
"28041_2004",87183,2,90850
"28041_2005",87570,1,94481
"28041_2006",78779,NA,98180
"28041_2007",90604,3,101719
"28041_2008",95936,1,107004
"28041_2009",98051,1,108978
"28041_2010",99905,1,113374
"28041_2011",101248,1,116905
"28041_2012",105461,10,118836
"28041_2013",107041,10,120689
"28041_2014",108241,10,122865
"28041_2015",110038,10,126018
"28042_1994",1284,1,NA
"28042_1995",1156,1,NA
"28042_1996",NA,NA,NA
"28042_1997",1645,1,NA
"28042_1998",NA,NA,1459
"28042_1999",1639,0,NA
"28042_2000",1636,0,510
"28042_2001",1620,NA,NA
"28042_2002",NA,NA,NA
"28042_2003",0,NA,1481
"28042_2004",1688,1,1548
"28042_2005",0,0,1594
"28042_2006",136,NA,1644
"28042_2007",482,1,1637
"28042_2008",486,1,1667
"28042_2009",523,1,1697
"28042_2010",523,1,1884
"28042_2011",509,1,1886
"28042_2012",493,1,1886
"28042_2013",492,1,1888
"28042_2014",500,1,1781
"28042_2015",518,1,1802
"28043_1994",4454,2,NA
"28043_1995",4411,2,NA
"28043_1996",NA,NA,NA
"28043_1997",5622,1,NA
"28043_1998",NA,NA,5559
"28043_1999",5686,1,NA
"28043_2000",6111,1,6085
"28043_2001",5641,NA,NA
"28043_2002",NA,NA,NA
"28043_2003",3333,NA,6527
"28043_2004",6148,1,6688
"28043_2005",3662,1,6922
"28043_2006",3488,NA,7140
"28043_2007",3639,11,7238
"28043_2008",3770,1,7730
"28043_2009",3770,1,8041
"28043_2010",3770,1,8210
"28043_2011",4232,1,8427
"28043_2012",4478,1,8599
"28043_2013",4652,1,8625
"28043_2014",4700,1,8716
"28043_2015",4792,1,8759
"29001_1994",NA,2,NA
"29001_1995",NA,2,1392
"29001_1996",NA,NA,1442
"29001_1997",1395,NA,1371
"29001_1998",NA,NA,1515
"29001_1999",NA,NA,1542
"29001_2000",NA,NA,1612
"29001_2001",NA,NA,1743
"29001_2002",NA,NA,2004
"29001_2003",NA,NA,2085
"29001_2004",NA,NA,2322
"29001_2005",NA,NA,2416
"29001_2006",NA,NA,2550
"29001_2007",NA,NA,2701
"29001_2008",NA,NA,2577
"29001_2009",NA,NA,2687
"29001_2010",NA,NA,2790
"29001_2011",3348,2,2928
"29001_2012",NA,NA,3069
"29001_2013",NA,5,3204
"29001_2014",NA,NA,3332
"29001_2015",NA,NA,3425
"29002_1994",NA,4,NA
"29002_1995",NA,4,2133
"29002_1996",NA,NA,2261
"29002_1997",2259,NA,2218
"29002_1998",NA,NA,2432
"29002_1999",NA,NA,2447
"29002_2000",NA,NA,2518
"29002_2001",NA,NA,2684
"29002_2002",NA,NA,3133
"29002_2003",NA,NA,3263
"29002_2004",NA,NA,3479
"29002_2005",NA,NA,3596
"29002_2006",NA,NA,3791
"29002_2007",NA,NA,4014
"29002_2008",NA,NA,3749
"29002_2009",NA,NA,3884
"29002_2010",NA,NA,4010
"29002_2011",2748,6,4178
"29002_2012",NA,NA,4342
"29002_2013",NA,NA,4493
"29002_2014",NA,NA,4647
"29002_2015",NA,NA,4773
"29003_1994",NA,9,NA
"29003_1995",NA,9,912
"29003_1996",NA,NA,1042
"29003_1997",1026,NA,1058
"29003_1998",NA,NA,1112
"29003_1999",NA,NA,1144
"29003_2000",NA,NA,957
"29003_2001",NA,NA,1153
"29003_2002",NA,NA,1417
"29003_2003",NA,NA,1436
"29003_2004",NA,NA,1515
"29003_2005",NA,NA,1522
"29003_2006",NA,NA,1651
"29003_2007",NA,NA,1754
"29003_2008",NA,NA,1665
"29003_2009",NA,NA,1599
"29003_2010",NA,NA,1663
"29003_2011",1845,10,1714
"29003_2012",NA,14,2179
"29003_2013",NA,NA,2238
"29003_2014",NA,NA,2254
"29003_2015",NA,NA,1917
"29004_1994",NA,4,NA
"29004_1995",NA,5,1682
"29004_1996",NA,NA,1765
"29004_1997",2088,NA,1673
"29004_1998",NA,NA,1650
"29004_1999",NA,NA,1411
"29004_2000",NA,NA,1189
"29004_2001",NA,NA,1699
"29004_2002",NA,NA,1892
"29004_2003",NA,NA,1933
"29004_2004",NA,NA,2559
"29004_2005",NA,NA,2263
"29004_2006",NA,NA,2444
"29004_2007",NA,NA,2663
"29004_2008",NA,NA,2630
"29004_2009",NA,NA,2548
"29004_2010",NA,NA,2643
"29004_2011",5124,11,2696
"29004_2012",NA,NA,2862
"29004_2013",NA,NA,2935
"29004_2014",NA,NA,3035
"29004_2015",NA,NA,3135
"29005_1994",NA,6,NA
"29005_1995",14762,6,15756
"29005_1996",14762,NA,16678
"29005_1997",14259,NA,17299
"29005_1998",NA,NA,18467
"29005_1999",NA,NA,18360
"29005_2000",NA,NA,18995
"29005_2001",NA,NA,19982
"29005_2002",NA,NA,23725
"29005_2003",NA,NA,24031
"29005_2004",NA,NA,24505
"29005_2005",NA,NA,25721
"29005_2006",NA,NA,26067
"29005_2007",NA,NA,27142
"29005_2008",NA,NA,25408
"29005_2009",NA,NA,25981
"29005_2010",NA,NA,26184
"29005_2011",22898,9,26645
"29005_2012",NA,8,27340
"29005_2013",NA,9,27710
"29005_2014",NA,NA,28423
"29005_2015",NA,NA,29166
"29006_1994",7103,9,NA
"29006_1995",7109,9,7497
"29006_1996",7109,NA,7875
"29006_1997",6940,NA,8139
"29006_1998",NA,NA,8491
"29006_1999",NA,NA,8715
"29006_2000",NA,NA,9035
"29006_2001",NA,NA,9565
"29006_2002",NA,NA,11335
"29006_2003",NA,NA,11595
"29006_2004",NA,NA,11573
"29006_2005",NA,NA,12327
"29006_2006",NA,NA,13130
"29006_2007",NA,NA,14046
"29006_2008",NA,NA,13455
"29006_2009",NA,NA,13782
"29006_2010",NA,NA,14005
"29006_2011",8415,12,14368
"29006_2012",NA,14,14778
"29006_2013",NA,15,15062
"29006_2014",NA,NA,15401
"29006_2015",NA,NA,15859
"29007_1994",NA,2,NA
"29007_1995",NA,2,2694
"29007_1996",NA,NA,1770
"29007_1997",12060,NA,1751
"29007_1998",NA,NA,1736
"29007_1999",NA,NA,2011
"29007_2000",NA,NA,2014
"29007_2001",NA,NA,2281
"29007_2002",NA,NA,2627
"29007_2003",NA,NA,2779
"29007_2004",NA,NA,2845
"29007_2005",NA,NA,3236
"29007_2006",NA,NA,3409
"29007_2007",NA,NA,3578
"29007_2008",NA,NA,3571
"29007_2009",NA,NA,3691
"29007_2010",NA,NA,3850
"29007_2011",2450,3,3973
"29007_2012",NA,NA,4070
"29007_2013",NA,NA,4188
"29007_2014",NA,NA,4369
"29007_2015",NA,NA,4523
"29008_1994",NA,7,NA
"29008_1995",NA,7,1635
"29008_1996",NA,NA,1555
"29008_1997",779,NA,1462
"29008_1998",NA,NA,1488
"29008_1999",NA,NA,1348
"29008_2000",NA,NA,1666
"29008_2001",NA,NA,1557
"29008_2002",NA,NA,1785
"29008_2003",NA,NA,1857
"29008_2004",NA,NA,2252
"29008_2005",NA,NA,2315
"29008_2006",NA,NA,2437
"29008_2007",NA,NA,2674
"29008_2008",NA,NA,2476
"29008_2009",NA,NA,2641
"29008_2010",NA,NA,2753
"29008_2011",NA,NA,2812
"29008_2012",NA,NA,2910
"29008_2013",NA,NA,2965
"29008_2014",NA,NA,3004
"29008_2015",NA,NA,3074
"29009_1994",NA,3,NA
"29009_1995",NA,3,728
"29009_1996",NA,NA,721
"29009_1997",2383,NA,708
"29009_1998",NA,NA,734
"29009_1999",NA,NA,721
"29009_2000",NA,NA,702
"29009_2001",NA,NA,796
"29009_2002",NA,NA,1092
"29009_2003",NA,NA,1085
"29009_2004",NA,NA,1097
"29009_2005",NA,NA,1101
"29009_2006",NA,NA,1146
"29009_2007",NA,NA,1229
"29009_2008",NA,NA,1170
"29009_2009",NA,NA,1225
"29009_2010",NA,NA,1278
"29009_2011",1233,5,1304
"29009_2012",NA,5,1329
"29009_2013",NA,NA,1376
"29009_2014",NA,NA,1425
"29009_2015",NA,NA,1470
"29010_1994",14426,6,NA
"29010_1995",12159,6,12791
"29010_1996",12159,NA,13394
"29010_1997",4447,NA,13080
"29010_1998",NA,NA,14207
"29010_1999",NA,NA,14183
"29010_2000",NA,NA,14087
"29010_2001",NA,NA,15708
"29010_2002",NA,NA,18098
"29010_2003",NA,NA,18611
"29010_2004",NA,NA,19920
"29010_2005",NA,NA,20286
"29010_2006",NA,NA,21233
"29010_2007",NA,NA,22453
"29010_2008",NA,NA,21143
"29010_2009",NA,NA,20344
"29010_2010",NA,NA,22535
"29010_2011",11818,5,23168
"29010_2012",NA,NA,23812
"29010_2013",NA,14,24453
"29010_2014",NA,NA,25078
"29010_2015",NA,NA,25820
"29011_1994",NA,4,NA
"29011_1995",NA,4,746
"29011_1996",NA,NA,711
"29011_1997",1118,NA,698
"29011_1998",NA,NA,761
"29011_1999",NA,NA,742
"29011_2000",NA,NA,728
"29011_2001",NA,NA,747
"29011_2002",NA,NA,857
"29011_2003",NA,NA,916
"29011_2004",NA,NA,936
"29011_2005",NA,NA,659
"29011_2006",NA,NA,1029
"29011_2007",NA,NA,1101
"29011_2008",NA,NA,1070
"29011_2009",NA,NA,1138
"29011_2010",NA,NA,1180
"29011_2011",1315,4,1212
"29011_2012",NA,5,1290
"29011_2013",NA,NA,1343
"29011_2014",NA,NA,1378
"29011_2015",NA,NA,1402
"29012_1994",NA,4,NA
"29012_1995",NA,5,449
"29012_1996",NA,NA,1381
"29012_1997",1176,NA,1331
"29012_1998",NA,NA,1361
"29012_1999",NA,NA,1371
"29012_2000",NA,NA,1225
"29012_2001",NA,NA,1530
"29012_2002",NA,NA,1822
"29012_2003",NA,NA,1838
"29012_2004",NA,NA,2245
"29012_2005",NA,NA,1877
"29012_2006",NA,NA,1973
"29012_2007",NA,NA,2087
"29012_2008",NA,NA,2061
"29012_2009",NA,NA,2096
"29012_2010",NA,NA,2142
"29012_2011",2040,12,2214
"29012_2012",NA,12,2313
"29012_2013",NA,NA,2353
"29012_2014",NA,NA,2429
"29012_2015",NA,NA,2511
"29013_1994",9333,14,NA
"29013_1995",9338,14,10532
"29013_1996",9338,NA,10930
"29013_1997",9189,NA,11188
"29013_1998",NA,NA,11304
"29013_1999",NA,NA,11268
"29013_2000",NA,NA,11617
"29013_2001",NA,NA,12866
"29013_2002",NA,NA,15363
"29013_2003",NA,NA,16592
"29013_2004",NA,NA,17422
"29013_2005",NA,NA,18521
"29013_2006",NA,NA,19788
"29013_2007",NA,NA,21336
"29013_2008",NA,NA,20295
"29013_2009",NA,NA,21042
"29013_2010",NA,NA,21471
"29013_2011",NA,NA,21888
"29013_2012",NA,13,22479
"29013_2013",NA,23,22835
"29013_2014",NA,NA,23367
"29013_2015",NA,NA,24261
"29014_1994",NA,7,NA
"29014_1995",NA,7,2083
"29014_1996",NA,NA,2194
"29014_1997",2697,NA,2213
"29014_1998",NA,NA,2332
"29014_1999",NA,NA,2392
"29014_2000",NA,NA,2434
"29014_2001",NA,NA,2583
"29014_2002",NA,NA,3104
"29014_2003",NA,NA,3193
"29014_2004",NA,NA,3267
"29014_2005",NA,NA,3365
"29014_2006",NA,NA,3535
"29014_2007",NA,NA,3716
"29014_2008",NA,NA,3535
"29014_2009",NA,NA,3640
"29014_2010",NA,NA,3792
"29014_2011",3882,11,3879
"29014_2012",NA,12,4000
"29014_2013",NA,NA,4090
"29014_2014",NA,NA,4286
"29014_2015",NA,NA,4443
"29015_1994",NA,12,NA
"29015_1995",5218,12,6525
"29015_1996",5218,NA,5869
"29015_1997",5198,NA,5764
"29015_1998",NA,NA,5905
"29015_1999",NA,NA,6042
"29015_2000",NA,NA,6241
"29015_2001",NA,NA,6626
"29015_2002",NA,NA,7531
"29015_2003",NA,NA,7966
"29015_2004",NA,NA,7899
"29015_2005",NA,NA,8755
"29015_2006",NA,NA,9302
"29015_2007",NA,NA,9927
"29015_2008",NA,NA,9327
"29015_2009",NA,NA,10073
"29015_2010",NA,NA,9953
"29015_2011",10565,20,10179
"29015_2012",NA,NA,10525
"29015_2013",NA,14,10816
"29015_2014",NA,NA,11052
"29015_2015",NA,NA,11327
"29016_1994",NA,1,NA
"29016_1995",NA,1,1296
"29016_1996",NA,NA,1313
"29016_1997",1319,NA,1269
"29016_1998",NA,NA,1305
"29016_1999",NA,NA,1229
"29016_2000",NA,NA,1239
"29016_2001",NA,NA,1325
"29016_2002",NA,NA,1545
"29016_2003",NA,NA,1562
"29016_2004",NA,NA,2428
"29016_2005",NA,NA,1880
"29016_2006",NA,NA,1972
"29016_2007",NA,NA,2070
"29016_2008",NA,NA,1971
"29016_2009",NA,NA,2023
"29016_2010",NA,NA,2082
"29016_2011",2338,1,2089
"29016_2012",NA,1,2128
"29016_2013",NA,NA,2143
"29016_2014",NA,NA,2196
"29016_2015",NA,NA,2262
"29017_1994",NA,1,NA
"29017_1995",NA,1,6181
"29017_1996",NA,NA,1453
"29017_1997",1649,NA,1477
"29017_1998",NA,NA,1543
"29017_1999",NA,NA,1641
"29017_2000",NA,NA,1650
"29017_2001",NA,NA,1728
"29017_2002",NA,NA,1948
"29017_2003",NA,NA,1970
"29017_2004",NA,NA,2018
"29017_2005",NA,NA,2238
"29017_2006",NA,NA,2488
"29017_2007",NA,NA,2645
"29017_2008",NA,NA,2514
"29017_2009",NA,NA,2621
"29017_2010",NA,NA,2753
"29017_2011",1114,1,2846
"29017_2012",NA,1,2943
"29017_2013",NA,NA,3032
"29017_2014",NA,NA,3153
"29017_2015",NA,NA,3245
"29018_1994",4387,4,NA
"29018_1995",4391,5,4798
"29018_1996",4453,NA,4942
"29018_1997",2690,NA,5277
"29018_1998",NA,NA,5193
"29018_1999",NA,NA,5284
"29018_2000",NA,NA,5532
"29018_2001",NA,NA,5838
"29018_2002",NA,NA,6828
"29018_2003",NA,NA,7016
"29018_2004",NA,NA,7461
"29018_2005",NA,NA,8038
"29018_2006",NA,NA,8480
"29018_2007",NA,NA,9006
"29018_2008",NA,NA,8510
"29018_2009",NA,NA,8768
"29018_2010",NA,NA,9134
"29018_2011",4900,8,9459
"29018_2012",NA,3,9797
"29018_2013",NA,3,10056
"29018_2014",NA,NA,10327
"29018_2015",NA,NA,10676
"29019_1994",NA,4,NA
"29019_1995",NA,4,1840
"29019_1996",NA,NA,2189
"29019_1997",3339,NA,2893
"29019_1998",NA,NA,3052
"29019_1999",NA,NA,3177
"29019_2000",NA,NA,3353
"29019_2001",NA,NA,3615
"29019_2002",NA,NA,4184
"29019_2003",NA,NA,4573
"29019_2004",NA,NA,4534
"29019_2005",NA,NA,4926
"29019_2006",NA,NA,5239
"29019_2007",NA,NA,5503
"29019_2008",NA,NA,5131
"29019_2009",NA,NA,5547
"29019_2010",NA,NA,5818
"29019_2011",4834,4,6016
"29019_2012",NA,4,6278
"29019_2013",NA,5,6443
"29019_2014",NA,NA,6665
"29019_2015",NA,NA,6886
"29020_1994",NA,4,NA
"29020_1995",NA,3,3475
"29020_1996",NA,NA,1304
"29020_1997",1664,NA,1316
"29020_1998",NA,NA,1390
"29020_1999",NA,NA,1416
"29020_2000",NA,NA,1537
"29020_2001",NA,NA,1502
"29020_2002",NA,NA,1783
"29020_2003",NA,NA,1795
"29020_2004",NA,NA,1719
"29020_2005",NA,NA,1851
"29020_2006",NA,NA,1972
"29020_2007",NA,NA,2219
"29020_2008",NA,NA,2120
"29020_2009",NA,NA,2225
"29020_2010",NA,NA,2308
"29020_2011",1998,3,2357
"29020_2012",NA,3,2463
"29020_2013",NA,NA,2498
"29020_2014",NA,NA,2550
"29020_2015",NA,NA,2639
"29021_1994",NA,4,NA
"29021_1995",NA,4,868
"29021_1996",NA,NA,3126
"29021_1997",2698,NA,3273
"29021_1998",NA,NA,3284
"29021_1999",NA,NA,3300
"29021_2000",NA,NA,3964
"29021_2001",NA,NA,3629
"29021_2002",NA,NA,4290
"29021_2003",NA,NA,4382
"29021_2004",NA,NA,4376
"29021_2005",NA,NA,4796
"29021_2006",NA,NA,5032
"29021_2007",NA,NA,5242
"29021_2008",NA,NA,4921
"29021_2009",NA,NA,5046
"29021_2010",NA,NA,5185
"29021_2011",4317,6,5346
"29021_2012",NA,NA,5473
"29021_2013",NA,NA,5556
"29021_2014",NA,NA,5686
"29021_2015",NA,NA,5819
"29022_1994",NA,4,NA
"29022_1995",NA,4,813
"29022_1996",NA,NA,650
"29022_1997",924,NA,475
"29022_1998",NA,NA,545
"29022_1999",NA,NA,479
"29022_2000",NA,NA,476
"29022_2001",NA,NA,472
"29022_2002",NA,NA,952
"29022_2003",NA,NA,940
"29022_2004",NA,NA,1100
"29022_2005",NA,NA,1141
"29022_2006",NA,NA,1156
"29022_2007",NA,NA,1234
"29022_2008",NA,NA,1215
"29022_2009",NA,NA,1283
"29022_2010",NA,NA,1358
"29022_2011",NA,NA,1383
"29022_2012",NA,NA,1420
"29022_2013",NA,NA,1471
"29022_2014",NA,NA,1523
"29022_2015",NA,NA,1590
"29023_1994",NA,10,NA
"29023_1995",3900,9,7125
"29023_1996",NA,NA,3248
"29023_1997",4317,NA,2952
"29023_1998",NA,NA,3033
"29023_1999",NA,NA,2974
"29023_2000",NA,NA,3054
"29023_2001",NA,NA,4429
"29023_2002",NA,NA,4933
"29023_2003",NA,NA,5059
"29023_2004",NA,NA,5099
"29023_2005",NA,NA,5327
"29023_2006",NA,NA,5535
"29023_2007",NA,NA,5849
"29023_2008",NA,NA,5456
"29023_2009",NA,NA,5737
"29023_2010",NA,NA,5823
"29023_2011",5288,13,5929
"29023_2012",NA,NA,6153
"29023_2013",NA,8,6247
"29023_2014",NA,NA,6405
